game_id,format,player_id,player_rating,opening_name,book_moves,turns,result,rating_difference
eTcONlGD,Blitz,adcz,1728,Italian Game: Two Knights Defense,6,14,Lost,228
AFrSI2mE,Rapid,gardydlshad,1547,Alekhine Defense: Scandinavian Variation,4,21,Won,-16
Of7utwYA,Rapid,sergipechess,1863,Alekhine Defense,2,47,Won,296
MbJQrZqR,Rapid,kyanh,1559,Horwitz Defense,2,38,Won,136
57CfXLeQ,Rapid,kyanh,1570,Modern Defense: Geller's System,7,34,Lost,-41
6jtIjE2R,Rapid,erhancn,1562,Alekhine Defense,6,39,Won,-20
jsfpSHaf,Blitz,kyanh,1576,Queen's Pawn Game: Mason Attack,3,43,Won,190
CPDDgugd,Blitz,hilarious2022,1353,Caro-Kann Defense: Accelerated Panov Attack,3,41,Won,-242
RXnpG2TZ,Rapid,kyanh,1591,Queen's Pawn Game: Mason Attack,3,49,Won,265
FgNBqN3z,Rapid,ahmadsan,1560,Alekhine Defense: Scandinavian Variation,4,38,Lost,-20
ploTbJ6s,Blitz,petrinja1,1727,Scandinavian Defense: Modern Variation #2,4,70,Lost,153
hbxnJvqu,Rapid,kyanh,1579,Indian Game: East Indian Defense,4,48,Lost,-262
eZH6krXF,Rapid,luckynrone,1877,French Defense: Steinitz Variation #2,11,50,Lost,319
qKXrw2ki,Rapid,kyanh,1536,Trompowsky Attack,3,57,Won,-426
FhfFRSoX,Rapid,kyanh,1529,Queen's Pawn Game: Mason Attack,3,148,Draw,-234
EHmTVpmX,Rapid,sadecebeyaz,1590,Scandinavian Defense: Modern Variation #2,4,62,Lost,75
XUuJhAEP,Rapid,samba_rei,1653,Dutch Defense,2,29,Won,131
1CEn79ih,Rapid,manikandan_25,1675,Scandinavian Defense: Panov Transfer,6,52,Lost,170
EHODQ73d,Rapid,nandito_messi,1547,Scandinavian Defense: Panov Transfer,6,26,Lost,56
Wt4pO0yV,Rapid,kyanh,1507,Englund Gambit,2,59,Lost,108
37DIkyQP,Rapid,marianocharly,1641,Scandinavian Defense,2,2,Draw,139
BThm18qK,Rapid,kyanh,1496,London System,5,195,Draw,-207
IgqWb3wU,Rapid,martinlutherking,1482,Scandinavian Defense: Modern Variation #2,4,56,Lost,-2
TAdphcbm,Rapid,kyanh,1486,Modern Defense,2,40,Lost,-423
63lPam9c,Rapid,mat-chess,1919,English Opening: Caro-Kann Defensive System,2,31,Won,431
I400IkFs,Rapid,kyanh,1488,Indian Game,2,60,Lost,-704
Q9Bk2G35,Rapid,kyanh,1470,Queen's Pawn Game: Mason Attack,3,45,Won,-214
irRJlNd6,Blitz,kyanh,1465,Dutch Defense: Fianchetto Attack,3,63,Draw,-194
bubeMcp6,Rapid,gucanni,1586,Queen's Pawn Game: London System,5,17,Won,113
pxoOFfHH,Rapid,nickm3,1548,Alekhine Defense,6,34,Won,60
Av8udV1F,Rapid,kyanh,1500,Indian Game,2,36,Lost,-1
RIrGfA5F,Rapid,jgan91,1509,Alekhine Defense: Modern Variation |  Main Line,8,62,Lost,22
GlTzWj5E,Blitz,jobwoge,1356,Scandinavian Defense,2,46,Draw,-135
lFN4Gvv1,Rapid,kyanh,1495,Indian Game,2,34,Lost,-276
cJRIpA0K,Blitz,bud4la,1529,French Defense: Knight Variation,3,38,Won,-110
4u0MUqHf,Blitz,fischerdipper,1631,Philidor Defense: Hanham Variation,6,107,Won,94
68pMrUFp,Blitz,bud4la,1546,Sicilian Defense #2,6,42,Lost,-75
hz2R5AX6,Blitz,puppoo1981,1568,French Defense: Pelikan Variation,5,35,Won,-68
ZbjPJQvo,Blitz,george_35,1354,French Defense: Schlechter Variation,5,122,Lost,-277
rbcpm9pr,Blitz,fischerdipper,1626,Sicilian Defense: Chekhover Variation,7,71,Won,242
3fubUQ1L,Blitz,fischerdipper,1639,Modern Defense: Mongredien Defense #2,6,42,Lost,-174
QYc8zif6,Blitz,fischerdipper,1646,Queen's Pawn Game,2,2,Lost,-149
afXDSWwS,Blitz,fischerdipper,1646,Slav Defense,4,11,Won,707
kzO8xpo0,Blitz,fischerdipper,1657,Pirc Defense: Classical Variation,8,54,Lost,-21
lfKoLKHr,Blitz,koepkos,1667,Modern Defense: Three Pawns Attack,5,58,Won,-1
DcNnJYPu,Blitz,fischerdipper,1683,King's Gambit Declined |  Queen's Knight Defense,4,42,Lost,84
4ohxsOYi,Blitz,aloe78,1596,Modern Defense,2,116,Draw,-90
nBIWZ8Fi,Blitz,adhen,1769,English Opening: Great Snake Variation,2,74,Lost,110
IIlpa2I0,Blitz,fischerdipper,1668,Horwitz Defense,2,54,Lost,-93
Fl7n8wyn,Blitz,adhen,1752,English Opening: Anglo-Indian Defense,2,85,Won,75
kATFCmb6,Blitz,fischerdipper,1688,Sicilian Defense: Kan Variation |  Wing Attack,10,38,Lost,-55
8BHaVwSf,Blitz,diazbrothers,1582,French Defense: Knight Variation,3,41,Won,-122
JHs2yQVf,Blitz,fischerdipper,1693,Sicilian Defense: Chekhover Variation,7,121,Won,27
WOwzREnN,Blitz,ffuentes90,1676,French Defense: Knight Variation,3,30,Lost,-4
vCxVnALT,Rapid,coco31,1142,Queen's Pawn Game #2,3,64,Lost,-537
BAKj62Jt,Rapid,fischerdipper,1678,Danish Gambit Accepted |  Classical Defense,10,15,Won,530
IhPROx4l,Rapid,coco31,1154,Mieses Opening,1,40,Lost,-522
FEAnKMLP,Rapid,fischerdipper,1686,Carr Defense,2,128,Draw,588
wwF013vq,Rapid,coco31,1102,Polish Opening,1,48,Lost,-583
UVCNEXse,Rapid,fischerdipper,1684,French Defense: Mediterranean Defense,4,51,Won,577
YeWcT5XP,Blitz,golden06,1493,French Defense #2,2,71,Lost,-185
mOQE6k1N,Blitz,silviumd,1525,Queen's Pawn Game: Zukertort Variation,3,60,Won,-168
nIQ2d4S6,Blitz,spinola01,1709,Horwitz Defense,2,58,Lost,28
PRsV872Z,Blitz,fischerdipper,1692,Bird Opening: Dutch Variation,2,60,Lost,-7
TQOTfC0X,Blitz,spinola01,1688,English Opening: Great Snake Variation,2,40,Won,-16
XA0DImut,Blitz,fischerdipper,1699,English Opening: Caro-Kann Defensive System,2,29,Won,202
SBB7hpZn,Blitz,fischerdipper,1703,English Opening: Anglo-Indian Defense,2,98,Lost,-240
9LBbJAy5,Blitz,mb1981,1694,French Defense: Marshall Variation,6,71,Lost,2
jkBe42CV,Blitz,fischerdipper,1696,English Opening: Great Snake Variation,2,135,Draw,132
Z9FnkzxR,Blitz,elio12,1572,French Defense: Exchange Variation,5,34,Lost,-116
rt1IFgnN,Blitz,waldi65,1392,French Defense: Tarrasch Variation |  Open System,6,60,Lost,-292
m6bOuo2a,Blitz,fischerdipper,1707,English Opening: Symmetrical Variation |  Normal Variation,3,47,Lost,11
d79KE45O,Blitz,dinnei,1684,Queen's Gambit Refused: Albin Countergambit |  Normal Line,7,23,Won,-36
VzLpYJ1R,Blitz,fischerdipper,1733,English Opening: Symmetrical Variation,2,78,Lost,61
wLCl9YNn,Blitz,fischerdipper,1721,King's Indian Defense,6,35,Won,-15
RSsb4wYF,Blitz,koljan,1724,King's Indian Attack,4,53,Won,-9
lm8AKQIn,Blitz,fischerdipper,1746,English Opening: Caro-Kann Defensive System,2,120,Lost,34
uiJ5thnm,Blitz,fischerdipper,1741,English Opening: Agincourt Defense,2,41,Won,245
GHlw6n8z,Rapid,tensors,1295,Slav Defense: Bonet Gambit,7,42,Lost,55
yLhzi5Dd,Rapid,fabioamsouza,1430,Queen's Pawn Game: Torre Attack,5,63,Won,128
gH21a6oq,Rapid,tensors,1314,Queen's Gambit Accepted: Old Variation,5,32,Lost,44
Un8lFrlI,Rapid,tensors,1321,Queen's Gambit Declined: Modern Variation,7,90,Lost,-130
xNeUwMhV,Rapid,yorashi,1300,Sicilian Defense: Canal Attack |  Main Line,6,41,Won,-33
ckyHRYkd,Rapid,tensors,1318,Queen's Gambit Refused: Marshall Defense,4,43,Won,-131
qRI4whmd,Rapid,sdw207,1450,Benoni Defense: Classical Variation |  Main Line,17,38,Lost,147
fE1B5wMl,Rapid,tensors,1290,Queen's Gambit Accepted: Old Variation,5,41,Won,-77
pbX2HMso,Rapid,tensors,1300,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2,9,84,Lost,-30
TVcCQzD5,Rapid,czarek77,1209,Nimzo-Larsen Attack: Modern Variation #4,5,56,Lost,-82
KYsVM4yI,Rapid,tensors,1299,Semi-Slav Defense: Accelerated Move Order,6,30,Lost,-119
5FPLsNja,Rapid,spetsnaz_gm,1348,King's Pawn Game: Wayward Queen Attack,3,67,Won,40
uBwEbVAF,Rapid,tensors,1318,Queen's Gambit Accepted: Old Variation,5,56,Lost,-48
7sZ6ADlB,Rapid,ineedaname,1324,Ponziani Opening: Jaenisch Counterattack,6,103,Won,-5
1iCdDMNl,Rapid,tensors,1345,Queen's Gambit Accepted: Old Variation,5,40,Lost,158
8lPSOnVV,Rapid,tensors,1352,Queen's Gambit Declined: Queen's Knight Variation,5,52,Lost,203
YQvHXNdq,Rapid,tensors,1350,Queen's Gambit Declined: Exchange Variation |  Positional Variation,10,57,Draw,-79
BHUzGb7V,Rapid,pearicetea,1403,Englund Gambit Declined |  Reversed French,3,23,Won,63
W3fUpxff,Rapid,tensors,1322,Queen's Gambit Accepted: Old Variation,5,39,Won,250
eCQSU6WF,Rapid,tensors,1331,Queen's Gambit Refused: Albin Countergambit,4,52,Lost,-51
sOofcpg2,Rapid,olesam,1373,Queen's Gambit Accepted: Rosenthal Variation,6,41,Won,32
stoudusq,Rapid,anotherchessplayer1,1350,Scotch Game,5,33,Won,85
Q8AA3Qby,Rapid,aig7,1270,Queen's Pawn Game: Chigorin Variation,3,58,Lost,-29
R9lE5mr6,Rapid,anotherchessplayer1,1223,Scandinavian Defense: Mieses-Kotroc Variation,4,31,Won,-59
KKoEd9W4,Rapid,eltiago,1289,Four Knights Game: Italian Variation,8,15,Won,-17
AFBQ040C,Rapid,blinskey,1007,Italian Game: Hungarian Defense,6,32,Lost,-261
jRosMYvP,Rapid,bassim,1170,Center Game,5,45,Won,-9
47I7Smmy,Rapid,stonedragon,1442,Ruy Lopez: Morphy Defense |  Caro Variation,8,25,Won,259
mjeeolDf,Rapid,hill_j,1172,Russian Game: Three Knights Game,5,15,Won,2
bn6tE2Gy,Rapid,hill_j,1178,Caro-Kann Defense: Classical Variation,8,62,Lost,-168
SQz0aocr,Rapid,beef_cake,1171,Italian Game: Classical Variation |  Center Attack,9,59,Won,-19
9bpYNzjf,Rapid,hill_j,1175,Ruy Lopez: Morphy Defense |  Neo-Arkhangelsk Variation,10,51,Won,-154
faXIXTIb,Rapid,plahbrogan,1273,Queen's Pawn Game,2,22,Lost,113
BvcCXIJt,Rapid,hill_j,1154,Philidor Defense,5,27,Won,180
FH8TvLSY,Rapid,hill_j,1167,Ruy Lopez: Berlin Defense #2,6,34,Lost,45
99ONvKAR,Rapid,virgil777,1439,Ruy Lopez: Morphy Defense |  Graz Variation,10,79,Won,268
ukTTpK9V,Rapid,gabofd,1245,Italian Game: Classical Variation |  Giuoco Pianissimo,9,73,Won,75
XwMJo8Hb,Rapid,minigunexplosive,1250,Hungarian Opening,1,74,Lost,94
Wxgi9dv0,Rapid,hill_j,1164,Ruy Lopez: Morphy Defense |  Caro Variation,8,92,Lost,-99
zijw7opz,Rapid,hill_j,1173,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,5,26,Lost,-78
5XspUzEQ,Rapid,tomplfr,1089,Giuoco Piano,6,40,Lost,-76
mF8Y8wMD,Rapid,plengkung,1278,King's Pawn Game: Macleod Attack,3,77,Won,105
0iDlMyOe,Rapid,hill_j,1178,Ruy Lopez: Classical Variation,6,58,Lost,-213
S6w3WP4J,Rapid,hill_j,1164,Ruy Lopez: Morphy Defense |  Graz Variation,10,51,Won,-129
dMKJGAdC,Rapid,agarahman,1353,Italian Game: Classical Variation #2,7,73,Won,183
XRepUkbo,Rapid,leon_free,1030,Queen's Pawn Game: Zukertort Variation,3,50,Lost,-132
8qrohlbN,Rapid,hill_j,1176,Petrov's Defense,4,52,Lost,58
YjfJDGGF,Rapid,calvelame,1353,Bishop's Opening: Boi Variation,4,11,Won,172
z3qhi0Bd,Rapid,joaomatz,1184,Scotch Game,5,61,Won,0
mN4q9WaV,Rapid,hill_j,1171,Russian Game: Three Knights Game,5,19,Won,-81
o2qYkjN6,Rapid,hill_j,1157,Italian Game: Two Knights Defense |  Modern Bishop's Opening,7,51,Won,-77
KCGLwr8V,Rapid,allstar321,1034,Queen's Pawn Game: Chigorin Variation,4,12,Lost,-115
x1WIDEZK,Rapid,hill_j,1156,Italian Game,5,86,Draw,270
snYK1vb6,Rapid,hill_j,1142,French Defense: Normal Variation,3,27,Won,-84
tCGqQulN,Rapid,killuwatts,1042,King's Pawn Game: Leonardis Variation,3,86,Lost,-91
d8WlBOrX,Rapid,hill_j,1123,Elephant Gambit: Paulsen Countergambit,6,61,Won,39
pWKk30rV,Rapid,czungun,1247,King's Pawn Game: Leonardis Variation,3,53,Won,125
wQrRnpIt,Rapid,trastindi,1070,Van't Kruijs Opening,1,50,Lost,-42
qFF2fQKT,Rapid,hill_j,1099,French Defense: Winawer Variation |  Winckelmann-Riemer Gambit,7,16,Won,-74
3hcX07ip,Rapid,hill_j,1114,French Defense: Two Knights Variation,5,110,Lost,87
bg6UbBVr,Rapid,wolfevelyn,914,Three Knights Opening,5,45,Won,-219
qful43xo,Rapid,hill_j,1125,Russian Game: Three Knights Game,5,93,Won,129
tSsmRu5M,Rapid,karfedericol,1242,Vienna Game: Falkbeer Variation,4,105,Won,117
FdDUEr14,Rapid,hill_j,1133,Giuoco Piano,6,60,Lost,-101
KNp9mDXB,Rapid,six_moves_ahead,981,Ruy Lopez,6,58,Lost,-146
SdKFE3PV,Rapid,hill_j,1111,Four Knights Game: Spanish Variation,7,65,Won,-108
6eguvCWU,Rapid,hill_j,1126,Philidor Defense,5,56,Lost,72
BLTfqEmu,Rapid,hill_j,1147,Goldsmith Defense: Picklepuss Defense,4,64,Lost,239
x0M9UzvX,Rapid,skipskipskop,914,Ware Opening,1,4,Lost,-227
HDH18gtj,Rapid,brodskay,1984,Modern Defense: Standard Defense,6,58,Lost,36
lHNSzBps,Rapid,roman12342005,1954,Sicilian Defense: Closed Variation,3,34,Lost,-204
ihRvX5OV,Rapid,gg_easytobeatme_yt,2100,Indian Game,2,115,Won,140
ZYvbvpag,Rapid,sanmarco,1945,Scandinavian Defense: Marshall Variation,6,48,Draw,-16
BnUS7DQe,Rapid,tolia,1982,Scandinavian Defense,2,56,Draw,22
W8zaOGXs,Rapid,roman12342005,1974,Nimzo-Larsen Attack: Classical Variation,2,54,Lost,75
TpxYFubZ,Rapid,chess_legend_rus,2068,Pirc Defense: Austrian Attack |  Unzicker Attack,11,37,Won,86
N7FMrhyD,Rapid,roman12342005,1959,Nimzo-Larsen Attack,1,81,Won,-69
leveeyFX,Rapid,soltan1800,2005,Bird Opening,1,45,Won,36
cRu3Kf1o,Rapid,roman12342005,1960,Nimzo-Larsen Attack: English Variation,2,161,Won,92
gShSMXDR,Rapid,roman12342005,1964,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,5,88,Lost,-323
NYlPGBFO,Rapid,kingpong,1914,Scandinavian Defense: Modern Variation #2,4,148,Draw,-51
brC35BxF,Rapid,roman12342005,1951,Nimzo-Larsen Attack: Classical Variation,2,119,Won,-98
fwGfUhX6,Rapid,lyckyfisher,2149,Budapest Defense: Adler Variation,7,60,Lost,216
h0irlyP1,Rapid,alaindubleu,1599,Scandinavian Defense: Icelandic-Palme Gambit,6,34,Lost,-330
eliy5ecl,Rapid,milanello,1882,Scandinavian Defense: Icelandic-Palme Gambit,6,94,Lost,-37
3sNZxnJZ,Rapid,manavalam2,1699,Scandinavian Defense: Modern Variation,5,122,Lost,-215
fFfNpkab,Rapid,roman12342005,1916,Nimzo-Larsen Attack: Symmetrical Variation,2,44,Lost,-369
k8bpLGVX,Rapid,roman12342005,1936,Nimzo-Larsen Attack: Modern Variation #4,5,26,Lost,298
inhWg7LE,Rapid,decky84,1758,Scandinavian Defense: Modern Variation #2,4,116,Lost,-171
s8b6pWX3,Rapid,elcortez,1265,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,5,31,Won,-692
FGUuHBIN,Rapid,roman12342005,1954,King's Indian Defense: Normal Variation |  Rare Defenses,9,133,Won,376
H8ZbC9Nb,Rapid,snaek161616,1245,Ruy Lopez,5,52,Lost,17
c97bIIYV,Rapid,vinhancock,1287,Sicilian Defense,2,70,Lost,188
YcFsnSyR,Rapid,alihasanzadeh,1211,Sicilian Defense,2,75,Won,-19
3zUeArOl,Rapid,diz_stack,1344,Sicilian Defense,4,61,Won,-156
zJiScU54,Rapid,alkeal,1456,Queen's Gambit Accepted,4,52,Lost,-148
Z4SG1Ob7,Rapid,joydivisions,1378,French Defense: Knight Variation,3,36,Lost,60
8MfLGOXL,Rapid,alkeal,1500,Slav Defense #2,5,64,Lost,13
JAAIwQEV,Rapid,gr8_m8_m8_im_ir8,1714,Franco-Benoni Defense,5,65,Won,5
DDTJ3Yeo,Rapid,ferrojimenez,1613,French Defense: Advance Variation |  Paulsen Attack,9,71,Won,-116
hn1NqGaN,Rapid,gr8_m8_m8_im_ir8,1731,Robatsch (Modern) Defense,4,50,Lost,-396
33xKIuG7,Rapid,gr8_m8_m8_im_ir8,1739,Benoni Defense: King's Pawn Line,11,54,Lost,-101
tKZv5wGC,Rapid,nimaaa73,1760,French Defense: Advance Variation #2,7,76,Lost,42
c2WR287x,Rapid,antonio48,1708,French Defense: Advance Variation,8,61,Won,-21
MIapptBf,Rapid,gr8_m8_m8_im_ir8,1721,Queen's Gambit Declined,4,53,Won,78
J2GvS4LK,Rapid,akutt52y,1707,French Defense: Tarrasch Variation |  Open System |  Suechting Line,7,24,Lost,-5
Sfay2hYj,Rapid,ntam,1170,Scandinavian Defense,2,64,Lost,-492
wytBeWQ0,Blitz,juddah,1261,Mieses Opening,1,51,Won,24
Z0VzPUPm,Rapid,ntam,1100,Zukertort Opening: Quiet System,3,71,Won,-206
JT1xA30W,Blitz,ntam,1302,King's Pawn Game: Leonardis Variation,3,88,Lost,427
9UGcuRBe,Blitz,dmitry1111,1234,Queen's Pawn Game: Symmetrical Variation,4,11,Draw,-101
LSQ4yNeU,Blitz,carbon752,1522,Russian Game: Damiano Variation,6,11,Won,22
xSwSmC1e,Rapid,chilon,2306,Four Knights Game: Halloween Gambit,7,86,Lost,-99
TovD1oTY,Rapid,loebas,2422,Sicilian Defense: Alapin Variation |  Smith-Morra Declined,8,58,Lost,36
u0FzSAO8,Rapid,thelordoftheboard,2373,Sicilian Defense: Lasker-Pelikan Variation |  Sveshnikov Variation |  Chelyabinsk Variation,17,50,Lost,17
1YmgTIJI,Rapid,lebbeusz2450,2325,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,5,62,Lost,-13
DYpN9YxD,Rapid,chesscarl,2336,Scotch Game: Potter Variation,9,39,Won,506
9ZsNhTh2,Rapid,chesscarl,2334,Ruy Lopez: Bird Variation,6,49,Won,498
78hLyDK0,Rapid,chesscarl,2329,Benoni Defense: Taimanov Variation,15,43,Won,312
mquRdEhM,Rapid,angel2006,1879,Sicilian Defense: Canal Attack |  Main Line,6,84,Lost,-447
awUwx4yw,Rapid,chesscarl,2323,Russian Game: Classical Attack |  Staunton Variation,16,41,Won,442
wXWF2VOU,Rapid,aca021,1622,Four Knights Game: Italian Variation |  Noa Gambit,9,48,Lost,-700
AAiM3La2,Rapid,rigoberto_22,1933,Sicilian Defense: Kan Variation |  Wing Attack,10,48,Lost,-385
FrYghAWU,Rapid,heisenberg3,1983,Horwitz Defense,2,38,Lost,-330
2HUEMO77,Rapid,chesscarl,2312,Ruy Lopez: Steinitz Defense,6,41,Won,649
ob8ByiQL,Rapid,vchess4,1866,Zukertort Opening: Sicilian Invitation,2,28,Lost,-443
XDgrsvyY,Rapid,slobodan7,1835,Gruenfeld Defense: Three Knights Variation |  Burille Variation,9,74,Lost,-472
drftECef,Rapid,chesscarl,2300,Nimzo-Indian Defense: Ragozin Variation,8,29,Won,259
lLnTBNyP,Rapid,chesscarl,2288,Petrov's Defense,4,45,Won,140
q1qoMs5p,Rapid,chesscarl,2283,Queen's Gambit Declined: Three Knights Variation,7,61,Won,336
FicdeaYj,Rapid,chesscarl,2275,Caro-Kann Defense: Karpov Variation |  Tiviakov-Fischer Attack,12,19,Won,259
DrNPTV0R,Rapid,fire_on_the_board,1909,Sicilian Defense: Alapin Variation |  Smith-Morra Declined,8,48,Lost,-362
h8sFveY6,Rapid,chesscarl,2263,Nimzo-Indian Defense: Three Knights Variation,7,41,Won,257
YTPvqqDg,Rapid,rodrigo-sagastegui,1293,Alekhine Defense,2,30,Lost,-970
x3qqYZK7,Rapid,chesscarl,2257,Sicilian Defense: Accelerated Dragon |  Modern Variation,9,55,Won,335
TTXLxBqr,Rapid,bdoq,2191,Sicilian Defense: Kan Variation |  Wing Attack,10,72,Lost,-48
tz5RAeQT,Rapid,hayki34,1380,Queen's Gambit Declined,4,78,Lost,-859
M0iO8NeI,Rapid,klemi,1796,Indian Game: East Indian Defense,4,34,Lost,-439
DuBCgvJa,Rapid,mavrincbor,1879,Sicilian Defense: Lasker-Pelikan Variation |  Exchange Variation,11,56,Lost,-351
4Sqxp7eu,Rapid,chesscarl,2217,Dutch Defense: Classical Variation |  Ilyin-Zhenevsky Variation |  Modern Main Line,15,49,Won,158
zbVWQB0i,Rapid,peshkach,2336,Sicilian Defense: Kan Variation |  Wing Attack,10,72,Lost,151
e0t2usED,Rapid,chesscarl,2175,Pirc Defense: Austrian Attack |  Weiss Variation,11,70,Won,239
jcoH8Yl5,Rapid,chesscarl,2161,Scotch Game: Classical Variation,8,83,Won,177
ynfbOFga,Rapid,chesscarl,2150,King's Indian Defense,6,57,Won,235
VG0al8lF,Rapid,ibonuribeetxebarria,1976,Sicilian Defense: Alapin Variation |  Barmen Defense,6,39,Lost,-159
QR3IXpzt,Rapid,foucheval,1830,English Opening: Anglo-Gruenfeld Defense,4,56,Lost,-296
4SrloqB0,Rapid,comped,2001,English Opening: King's English Variation |  Two Knights Variation |  Reversed Dragon,6,46,Lost,-104
aQ1k38XF,Rapid,chesscarl,2104,Philidor Defense,5,31,Won,760
PccY4zs2,Rapid,bshma,1918,Sicilian Defense: Old Sicilian,4,66,Lost,-168
MXV6B40A,Rapid,chesscarl,2082,Nimzo-Indian Defense: Three Knights Variation,7,52,Won,582
1mi2HfIm,Rapid,thorfabian,1774,Sicilian Defense: Kan Variation,8,100,Lost,-297
yqlKfOAp,Rapid,thorfabian,1778,Sicilian Defense: Open,8,10,Lost,-281
PSjD1Xhv,Rapid,thorfabian,1783,Sicilian Defense: Najdorf Variation,10,49,Lost,-262
eswCrJcC,Rapid,thorfabian,1788,Sicilian Defense: Lasker-Pelikan Variation |  Exchange Variation,11,100,Lost,-241
D9vtX3w9,Rapid,oilen1401,1609,Semi-Slav Defense,8,107,Won,-500
Twie5enB,Rapid,mahyir35,1701,Sicilian Defense: Smith-Morra Gambit #2,3,44,Lost,-399
eoC6bFlt,Rapid,chesscarl,2091,Scandinavian Defense: Mieses-Kotroc Variation,4,27,Won,387
Sex2TQMA,Rapid,superii,1931,Four Knights Game: Spanish Variation |  Rubinstein Variation,8,72,Lost,-130
iKbLCzcl,Rapid,knight602,1398,Queen's Gambit Declined,4,91,Won,15
2MbA3y3n,Rapid,knight602,1387,Slav Defense: Exchange Variation,5,35,Won,-12
P5HuMoRZ,Rapid,knight602,1394,Queen's Gambit Refused: Marshall Defense,4,50,Lost,-118
QgodfZ9N,Rapid,negativegerilla,1479,Sicilian Defense: Old Sicilian,4,56,Lost,98
8FYUaMEF,Rapid,knight602,1371,Queen's Gambit Declined,4,37,Won,-3
OLLL4UW9,Rapid,mani66,1372,Sicilian Defense: Old Sicilian,4,66,Lost,12
hjAt7pYG,Rapid,knight602,1351,French Defense: Mediterranean Defense,4,40,Won,64
WZ0QVNtC,Classical,noddlep2,1209,Van Geet Opening,1,32,Lost,-56
nt4Pwj5C,Rapid,noddlep2,1221,English Opening: The Whale,3,26,Lost,-599
EfbR5viI,Blitz,wilk,1332,Polish Defense,2,89,Won,-168
